	100PopravljenStroembom ovc
	2 Voronoi ovcarjev
Fitness 0,0002356545, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0002392339, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0002215554, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0001986008, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0001875615, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,000203178, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0001982869, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

Fitness 0,0002757912, Gen ;0,6667;0,2222;0,3333;0,3333;0,3333;0,1667;0,6;0,3;0,6667;0,6667;0,6;0,4;0,1556;0,375;0,6;0,1;0,25;0,6;0,95;0,2618;0,55

