	25Stroembom ovc
	7 Voronoi ovcarjev
62,62,62,62,62,63,67,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,70,70,70
55,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58
51,51,52,52,56,56,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58
82,93,94,94,94,94,96,96,96,97,97,97,97,98,98,99,102,103,103,103,103,103,103,104,104
56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58
52,52,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,80,80,80,81
51,51,51,56,56,56,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58
55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57
54,55,55,55,56,59,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,61,61,61
52,53,53,53,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,83,84,84
50,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53
52,52,52,53,53,53,53,53,54,54,54,54,54,54,54,55,55,55,56,79,79,80,80,80,80
47,47,48,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,54,54,54
55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,75,75
48,48,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,51
64,69,70,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,72,72,72,72
49,49,49,49,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56
58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,61,78,83,83
52,52,53,54,54,54,54,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56
51,51,54,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,72
56,56,56,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,77
53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,56,85,85
56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,79
57,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,61
50,50,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52
58,58,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,61,78,78,78,78
45,45,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53
54,54,57,57,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,60
52,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,84
50,52,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57
49,49,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,69
55,55,55,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,78
57,57,57,57,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,60,78
58,59,59,59,59,59,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61
51,51,51,51,51,54,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57
55,55,55,55,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,77,78,78,78,80
49,49,51,51,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,54,54,54,54,72
55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57
55,66,66,66,66,66,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,69,69,69
53,54,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,57,57
53,53,54,54,55,55,58,59,59,59,59,59,59,60,60,60,60,60,60,60,60,61,61,61,61
55,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,78
54,54,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,57,57,57,57
54,55,55,55,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57
54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,90,91
50,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,79,80,80,80,80
49,49,49,49,49,50,52,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,82,82,82
60,60,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,63,63,63
59,59,59,59,59,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,78,79,79,79
55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57
