	25Ginelli ovc
	6 Voronoi ovcarjev
45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,48,48,48,49,49,50,65,75
46,46,46,46,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,49,50
45,45,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,49
43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,46,47
38,38,38,38,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,41,41,41,41,42,96
44,44,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,47,47,47,48,48,48
49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,52,52
45,45,45,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,49
42,42,42,42,42,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,45,45,45
48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,52,83
42,42,42,42,42,42,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,45,45,45
52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,54,54,54,55,56,81,82
43,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,46,46,47
41,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44
41,41,41,41,41,41,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,44,44,44
42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,44,44,44,45,45,79
45,45,45,45,45,45,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,49
41,41,41,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,44,44,44,44,44,45,77
41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,45,73
42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,44,44,44,44,45,45,46,75,75
45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,48,48,49
45,45,45,45,45,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,49,85
42,42,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,45,47
43,43,43,43,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,46,46,46,47,47,47
45,45,45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,48,48,48,49
43,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,46,47,47,47
50,50,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,53,53,54,54
46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,49,49
44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,47,47,47,48
45,45,45,45,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,49
46,46,46,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,49,49,49,49,49,50
45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,47,47,47,47,47,47,48,48,77
42,43,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,45,45,45,45,45,45,46
41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,44
44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,47,47,48
44,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,47,47,48,48,48,49,87,95
42,42,42,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,45,46
48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,51,51
42,42,42,43,43,43,43,43,43,44,44,44,44,44,44,44,45,45,45,45,45,45,45,46,47
43,43,43,43,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,46,46,46,47,47
43,43,43,43,44,44,44,44,44,44,44,44,44,44,44,44,45,45,46,46,46,46,47,78,79
43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,44,45,45,45,46,47,82
47,47,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,50,50,50,50,50
45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,47,47,47,47,47,47,49,75
43,43,43,43,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,46,46,46,47
44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,46,46,46,46,46,47,47,48,80
50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,53,54,54,55,80
46,46,46,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,48,49,49,50
42,43,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,45,46,46,46,46,47,79
